rank,symbol,asset_type,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
39,ICLN,ETF,1M,12/26/9,6,3,60,35,25,0.5833333333333334,0.28324698406125604,-0.09769015993197117,0.12452317406407802,0.43936450505964086,-0.1903181569314848,1.255591054313099,-0.23791946308724832,0.1526828686750672,0.4055031468348208,-0.10013740948468641,58,32,26,0.4482758620689655,0.06988839845329402,-0.09325407138154665,-0.00324443285197938,0.09939656483996503,-0.1058854305439238,0.18312101910828021,-0.28829321663019697,-0.06580038990950028,0.03038552164811563,-0.16198630146711618,0.5714285714285714,0.4098360655737705,0.06366843325805405,0.030577929356375853,0.011904761904761973,0.03843979649519502,0.060854740806023974,0.03382236220835523,LONG,1.3863,0.3882,0.9981,0.124523,0.003244,0.063884
40,V,Stock,1M,12/26/9,6,3,86,63,23,0.7325581395348837,0.13219070970464267,-0.048057539935423776,0.08398478247532254,0.19125564844217796,-0.023286083491532883,0.3153706230104594,-0.1475142982842059,0.10506871346315398,0.18877198642774973,0.021365440498558222,35,24,11,0.3142857142857143,0.08272908046705565,-0.0599549035467448,0.03788554263414694,0.12579595744904684,-0.050024872180752966,0.21790978446041048,-0.1382053548515867,-0.014884284352456298,0.0799159921232507,-0.1096845608281633,0.7478991596638656,0.3114754098360656,0.08190789818366274,0.039551634347237095,-0.015341020128981864,0.002810304449648693,0.0020768842916597946,0.0016660917130901579,SHORT,12.8278,19.1929,-6.3651,0.083985,0.037886,0.060935
41,ADBE,Stock,1M,12/26/9,6,3,76,56,20,0.7368421052631579,0.22015232366826254,-0.15476200579547827,0.1214906580199097,0.3327974940105667,-0.0898161779707473,0.5410696329813977,-0.39118334460913956,0.17847868580328435,0.33431477385824404,0.022642597748324667,45,19,26,0.5777777777777777,0.1750394798598464,-0.12850249176553885,-0.0003403259681539946,0.17862584053912972,-0.17930649247543773,0.44657802733340385,-0.30546587045344153,-0.10010076264013228,0.05543907878218478,-0.2556406040624493,0.6302521008403361,0.38524590163934425,0.08269374230544263,0.03661312949912901,0.10659000442282174,0.19253187613843348,0.03879691571446707,0.03695345546728301,SHORT,-58.1179,-44.8869,-13.231,0.121491,0.00034,0.060915
42,TMO,Stock,1M,12/26/9,6,3,79,61,18,0.7721518987341772,0.14399186465586847,-0.09153779429488157,0.09032687907215328,0.22911990126448345,-0.048466143120176886,0.475171939477304,-0.24127075470101392,0.12348988785592417,0.24537252241604918,0.001607253295799152,39,21,18,0.46153846153846156,0.1349371385019425,-0.09101722853296201,0.030650507562755794,0.16978481093433295,-0.10848379580882135,0.277644569816643,-0.2823086574654956,-0.04062287161376277,0.08173211116178271,-0.16297785438930823,0.6974789915966386,0.3524590163934426,0.0789283882098248,0.03788234766511447,0.0746729071375386,0.10907944514501894,0.011398490862328484,0.007231840102358673,SHORT,-9.5473,-5.1176,-4.4297,0.090327,0.030651,0.060489
43,BAC,Stock,1M,12/26/9,6,3,65,43,22,0.6615384615384615,0.18539272850945904,-0.1299182082143642,0.07867210377216503,0.2787347706282782,-0.12139056308394809,0.5624568668046929,-0.32566723452583757,0.17785468452172876,0.3456476963204313,0.010061672723026216,53,35,18,0.33962264150943394,0.10992234804350312,-0.09312383766495984,0.04096326610477984,0.16630185122329727,-0.08437531901373757,0.2911921032649961,-0.18979591836734688,-0.05359351678772851,0.08961881372240435,-0.19680584729786135,0.6638655462184874,0.3360655737704918,0.08891655273277389,0.04260551284619245,-0.0023270846800258482,0.0035570677389421546,-0.01024444896060886,0.001642246741412605,SHORT,3.697,3.8254,-0.1285,0.078672,0.040963,0.059818
44,GLD,ETF,1M,12/26/9,6,3,73,53,20,0.726027397260274,0.15836999007287836,-0.06363455919415667,0.09754682589012902,0.22898326754158782,-0.0338896157613298,0.5208916276291383,-0.133312247963944,0.09406178413716804,0.1750481698674255,0.013075398406910577,45,28,17,0.37777777777777777,0.05367347466793241,-0.03979615597555057,0.01836272531372772,0.07560567061385565,-0.0388802199864002,0.18102824040550325,-0.08185919506114223,-0.01049369545057314,0.059224401927166916,-0.0802117928283132,0.7394957983193278,0.36065573770491804,0.07355349943506045,0.03557430973645764,-0.01346840105905378,0.017122040072859723,0.02399332645506856,0.017211584422729923,LONG,57.0941,50.5859,6.5081,0.097547,0.018363,0.057955
45,TXN,Stock,1M,12/26/9,6,3,66,41,25,0.6212121212121212,0.1415952647877815,-0.0781426130668474,0.058361220145876636,0.19488565984771122,-0.07816321955595795,0.3575978161965422,-0.22678737233054783,0.12876681254864367,0.2373195505601887,0.020214074537098642,54,37,17,0.3148148148148148,0.12022834881559316,-0.0859437752380379,0.055322309761672274,0.174663561331524,-0.06401894180817946,0.3350055741360089,-0.2110555555555556,-0.019641151177861294,0.09244982886874258,-0.13173213122446517,0.6554621848739496,0.3524590163934426,0.08426100351020804,0.04484415614587798,-0.03425006366182837,-0.0376442015786278,-0.025899783364331408,-0.010478153615794294,LONG,18.4694,7.3051,11.1643,0.058361,0.055322,0.056842
46,INTU,Stock,1M,12/26/9,6,3,85,63,22,0.7411764705882353,0.18238750172404056,-0.1632227504173115,0.09293543646392591,0.29161774714527505,-0.10574687421742324,0.5188033773291925,-0.40076490158888095,0.15871674411841472,0.2784782020877994,0.03895528614903007,36,21,15,0.4166666666666667,0.12343762965522609,-0.1309376063138082,0.017447948001461794,0.1840967185670589,-0.1492008225641353,0.29273239167780096,-0.3549236689376736,-0.06610437623662212,0.07051232084926597,-0.20272107332251021,0.7647058823529411,0.319672131147541,0.09671689045459265,0.04285739110973264,-0.0235294117647058,0.09699453551912568,-0.003781453990666747,0.025409443108270847,SHORT,-45.6358,-0.2831,-45.3527,0.092935,0.017448,0.055192
47,BLK,Stock,1M,12/26/9,6,3,78,55,23,0.7051282051282052,0.1614866711871622,-0.13449281998602847,0.07421066737968292,0.24469008379239932,-0.09626874903303347,0.36730027870028853,-0.3378839590443687,0.11673407351632285,0.23292580460814052,0.0005423424245051822,41,23,18,0.43902439024390244,0.11959320459945799,-0.07939837908550601,0.03223104590849817,0.15552123784581962,-0.09105914602882326,0.28776259358871853,-0.20300456704659958,-0.04068991636163282,0.08912686109555878,-0.17050669381882444,0.6974789915966386,0.38524590163934425,0.07102084908112456,0.03528174277585022,0.007649213531566557,0.053778488604558194,0.0031898182985583556,0.00305069686735205,SHORT,57.5361,69.72,-12.1839,0.074211,0.032231,0.053221
48,BKNG,Stock,1M,12/26/9,6,3,75,51,24,0.68,0.1662409069014879,-0.11165475796440805,0.07731429414440125,0.2328645521457861,-0.07823596385698361,0.37755710029791456,-0.27736424649176333,0.15192865472208203,0.2730549709067547,0.03080233853740938,46,25,21,0.45652173913043476,0.13071331096047198,-0.09476629771262622,0.027776967870579327,0.16892219741137557,-0.11336826167021692,0.31621386924699163,-0.2552693208430914,-0.048658659875379026,0.09642051164405162,-0.19373783139480966,0.6554621848739496,0.4098360655737705,0.0820757816299627,0.03847026139761287,0.024537815126050466,0.04668567355666425,-0.004761487485561447,0.010693293527033545,SHORT,6.0578,15.277,-9.2192,0.077314,0.027777,0.052546
49,DHR,Stock,1M,12/26/9,6,3,81,63,18,0.7777777777777778,0.15003717851658954,-0.1207297758580288,0.08986674421111879,0.24596767566105684,-0.06623418723881927,0.47565735414954796,-0.2626429753255161,0.11896558790614419,0.23786679673720001,6.437907508836938e-05,37,21,16,0.43243243243243246,0.08717204276567019,-0.08102728788618109,0.014437197078383144,0.1198592303667946,-0.09098483621002831,0.27752873094791763,-0.1506922022203547,-0.05328186026105889,0.0465588955993386,-0.1531226161214564,0.6974789915966386,0.36065573770491804,0.07049265227128629,0.03241537089155322,0.08029878618113917,0.07177669472751441,0.0193740919398325,0.017978173813170073,SHORT,-10.8741,-7.2847,-3.5895,0.089867,0.014437,0.052152
50,XLY,ETF,1M,12/26/9,6,3,91,71,20,0.7802197802197802,0.09524382155411854,-0.08181905321775564,0.05632890402183851,0.15873816348985276,-0.046080355446175746,0.2632117286055235,-0.32752885932302883,0.0884817242255332,0.1774675962609168,-0.0005041478098504054,27,18,9,0.3333333333333333,0.11138781376145696,-0.07967884771768162,0.04769892660174411,0.1683437202173196,-0.0729458670138314,0.3019983686786297,-0.25686486486486493,-0.049522875162370535,0.06521035270227271,-0.16425610302701377,0.773109243697479,0.28688524590163933,0.06421632536299973,0.031586247719502566,0.007110536522301203,0.046448087431693985,-0.007887421341161223,-0.016112678882241542,SHORT,6.7212,7.2477,-0.5265,0.056329,0.047699,0.052014
51,VTI,ETF,1M,12/26/9,6,3,80,64,16,0.8,0.09424849383168177,-0.0667665490941812,0.06204548524650919,0.148517210634127,-0.02442624014110862,0.3000778489729923,-0.21877070907886015,0.0909479770194965,0.15784783552991277,0.024048118509080244,38,28,10,0.2631578947368421,0.07343429003428496,-0.04645848769549467,0.041883559052764016,0.11491522558318534,-0.03114810747765731,0.21425800946396714,-0.17152018272060432,-0.017975701514513515,0.06440617772101645,-0.10035758075004347,0.8067226890756303,0.2459016393442623,0.06631213915578989,0.03322683302054895,-0.006722689075630228,0.0172562553925798,-0.004266653909280695,-0.008656726032215067,LONG,25.7844,23.8968,1.8876,0.062045,0.041884,0.051965
52,SPY,ETF,1M,12/26/9,6,3,82,63,19,0.7682926829268293,0.0965856744854774,-0.0603779503904699,0.060216054087392064,0.14604568565767087,-0.02561357748288675,0.27794450909536345,-0.20572258716523492,0.0877007712379075,0.15152717951971761,0.023874362956097392,36,27,9,0.25,0.07275613151088901,-0.0446637881059055,0.043401151606690384,0.11347799033825656,-0.026675687124875787,0.19635305528613003,-0.16471083163581612,-0.0128272618967553,0.06984345226452875,-0.09549797605803935,0.7983193277310925,0.2459016393442623,0.06775167128407686,0.033824652114075766,-0.030026644804263203,0.0040983606557377095,-0.007535617196684795,-0.009576499492614618,LONG,53.3893,49.8262,3.5631,0.060216,0.043401,0.051809
53,HACK,ETF,1M,12/26/9,6,3,83,65,18,0.7831325301204819,0.12202077176024824,-0.09619736317329425,0.07469635695538361,0.1891129327951191,-0.039720218884351885,0.29406474820143896,-0.25467860048820185,0.10476792221220377,0.18204707119326624,0.02748877323114131,38,20,18,0.47368421052631576,0.11097770418641043,-0.06410100345065631,0.028045684779378813,0.1396557300202685,-0.08356436046151088,0.29647348277747404,-0.2200272479564033,-0.03737774592405304,0.059515365127260335,-0.13427085697536642,0.7563025210084033,0.3442622950819672,0.07037523946808284,0.03639102595366859,0.026830009112078557,0.12942191544434856,0.0043211174873007685,0.008345341174289776,SHORT,5.1254,5.5394,-0.414,0.074696,0.028046,0.051371
54,XOM,Stock,1M,12/26/9,6,3,44,26,18,0.5909090909090909,0.18824842819673512,-0.058452681944818265,0.08732524677519056,0.2622075569860319,-0.08755706343565077,0.60427807486631,-0.10558386882339908,0.16797384484633376,0.3725981481871448,-0.03665045849447729,75,35,40,0.5333333333333333,0.12674660356759343,-0.084115692093979,0.014286712548088144,0.1650962902645976,-0.13652286516842133,0.42591135588775225,-0.45586127830323875,-0.044607740851448224,0.07199868373135287,-0.16121416543424932,0.5210084033613446,0.4672131147540984,0.04777536878635095,0.02617559767915823,0.06990068754774637,0.06612021857923495,0.03954987798883961,0.011888885131070087,LONG,12.4335,7.8242,4.6092,0.087325,0.014287,0.050806
55,XLI,ETF,1M,12/26/9,6,3,72,54,18,0.75,0.09935744574795731,-0.0623027687382571,0.05894239212640373,0.14731353063014224,-0.029428746377334794,0.24245413296508186,-0.17515845928815216,0.08806893583230486,0.16209291300972783,0.014044958654881909,46,32,14,0.30434782608695654,0.08682092798482745,-0.05826040264322703,0.042665740402376084,0.12789212357754254,-0.042560642772790355,0.18553838725253488,-0.1784438775510205,-0.0014213063465242785,0.11229482663173668,-0.11513743932478523,0.7226890756302521,0.3114754098360656,0.06400115127538777,0.03243508380450117,0.027310924369747913,-0.0071275837491090455,-0.005058759148984043,-0.010230656597874914,LONG,13.3646,12.0977,1.2669,0.058942,0.042666,0.050804
56,XBI,ETF,1M,12/26/9,6,3,67,44,23,0.6567164179104478,0.14680755138635687,-0.111327912182825,0.05819388478798101,0.2094287314110431,-0.09304096183508107,0.3983353151010701,-0.2462443533984662,0.12426223536216893,0.26400710588277365,-0.015482635158435815,51,33,18,0.35294117647058826,0.13440147102893618,-0.12607188079077997,0.042469699798448134,0.2074509455586491,-0.12251154596175282,0.44563533057851246,-0.2514221616857623,-0.06442424471990521,0.07462141994663293,-0.20346990938644335,0.6386554621848739,0.4016393442622951,0.06250326332953576,0.033195900449303754,0.01806095572557387,-0.048698167791706826,-0.004309378541554755,-0.00927379934914438,LONG,10.844,7.0235,3.8205,0.058194,0.04247,0.050332
57,CRM,Stock,1M,12/26/9,6,3,74,44,30,0.5945945945945946,0.18983088620732114,-0.1323014521608982,0.05923669497696195,0.25498796219971154,-0.1365145722457876,0.4852549561100701,-0.4376754632229084,0.16011800964575432,0.3515686254415702,-0.03133260615006156,47,28,19,0.40425531914893614,0.1554765060813326,-0.13082109859211583,0.039739176532491725,0.22772117152723886,-0.1482428184622554,0.5598718462154585,-0.29534558906798547,-0.07005160267314745,0.07558237177792848,-0.21568557712422337,0.6134453781512605,0.4016393442622951,0.07401208659850654,0.035232519986490296,-0.018850783556665918,0.0026159748866410593,-0.014775391621544592,-0.004506656546001429,SHORT,-17.4263,-5.116,-12.3102,0.059237,0.039739,0.049488
58,HD,Stock,1M,12/26/9,6,3,77,48,29,0.6233766233766234,0.13724619154070414,-0.0921876042758257,0.05083606064876432,0.18751945396578212,-0.08584733266825346,0.3429144385026739,-0.33912435844919403,0.10327470937529355,0.21995040525943904,-0.013400986508851936,44,29,15,0.3409090909090909,0.11096176715756699,-0.08130720716991577,0.04541552590956151,0.16069246024824155,-0.06986140842911853,0.3417063895881312,-0.17768964068081539,-0.03190854402131322,0.07999582324408414,-0.14381291128671056,0.6638655462184874,0.39344262295081966,0.059203282870668915,0.029178906427818663,-0.040488922841864006,-0.05253353204172878,-0.008367222221904592,-0.016236619481742844,SHORT,-4.0957,5.3189,-9.4146,0.050836,0.045416,0.048126
59,USO,ETF,1M,12/26/9,6,3,57,27,30,0.47368421052631576,0.19654438326678905,-0.10726192265524653,0.03664632751834927,0.24000380183205172,-0.16671114679535315,0.7839699436443333,-0.35856573705179284,0.1554012306548955,0.3357734667468872,-0.024971005437096183,63,41,22,0.3492063492063492,0.1828879911992137,-0.17018494889418972,0.05959267878564426,0.32238108628254464,-0.2031957287112561,0.8497233400402416,-0.779520295202952,-0.0784261504340594,0.14758421786619028,-0.3044365187343091,0.5714285714285714,0.4016393442622951,0.05949508586844844,0.04338984220513449,-0.09774436090225563,-0.0524329950559459,-0.02284875835009917,-0.01620283658050977,LONG,13.188,5.3985,7.7896,0.036646,0.059593,0.04812
60,ROBT,ETF,1M,12/26/9,6,3,60,36,24,0.6,0.11172261362868803,-0.08702873317963682,0.032222074905358104,0.17648265368314334,-0.11203850387242711,0.44558189655172414,-0.32583045924850246,0.10078151812726088,0.22434151593991922,-0.02277847968539745,33,21,12,0.36363636363636365,0.14007623818290135,-0.07527843405322396,0.06176544827885578,0.1871538050241927,-0.06362290846648117,0.32389705882352937,-0.21430082504759895,-0.07755367593111563,0.038677025734651344,-0.1937843775968826,0.6170212765957447,0.4536082474226804,0.04689633940565988,0.02339271907411442,-0.017021276595744705,-0.08997188378631676,-0.014674264500301779,-0.03837272920474136,LONG,2.3078,2.0149,0.2929,0.032222,0.061765,0.046994
61,UNH,Stock,1M,12/26/9,6,3,74,57,17,0.7702702702702703,0.14557235136647986,-0.1433125721011323,0.07920689597527168,0.23026080869578952,-0.07184701674524617,0.3069410762273056,-0.5052277941658473,0.12349191808798893,0.20136682111963566,0.04561701505634218,47,26,21,0.44680851063829785,0.12501132177955807,-0.12267164142841142,0.014344465878124907,0.18542199883086885,-0.15673306707461904,0.3686488219265908,-0.40435322195704054,-0.05394985121671425,0.10676695572143749,-0.214666658154866,0.7310924369747899,0.319672131147541,0.06157170676247638,0.034130412008967485,0.03917783329548041,0.12713637949075685,0.017635189212795305,0.01978594613084258,LONG,-42.5909,-45.4313,2.8405,0.079207,0.014344,0.046776
62,XLC,ETF,1M,12/26/9,6,3,63,52,11,0.8253968253968254,0.13188752162316406,-0.13388657827383443,0.08548252005384689,0.21485043002152288,-0.043885389913829106,0.31841216216216206,-0.3013645726055613,0.11474723421549979,0.2057286500196906,0.02376581841130898,26,15,11,0.4230769230769231,0.09687198637705365,-0.11658472150190341,0.006563379197494896,0.13246487065663717,-0.1193381122616474,0.22151898734177208,-0.2109624890956673,-0.09480204988502741,0.03274607814229283,-0.22235017791234765,0.7444444444444445,0.3333333333333333,0.07200244755664827,0.031967546937910325,0.08095238095238089,0.08974358974358976,0.013480072497198625,0.02540416774041543,SHORT,9.382,10.0807,-0.6987,0.085483,0.006563,0.046023
63,DIA,ETF,1M,12/26/9,6,3,73,53,20,0.726027397260274,0.08494845888152962,-0.04330817584961745,0.04980965484559892,0.12261066773768468,-0.022991358046486846,0.19542752629172389,-0.15275789937245404,0.07929856948059148,0.13604549023367088,0.02255164872751208,45,34,11,0.24444444444444444,0.06536308847572869,-0.03522358993747682,0.040775233752500695,0.10329367823494222,-0.02174321072994083,0.17625325001140363,-0.11247585272323615,-0.0015613974831790326,0.08415041669687727,-0.08727321166323533,0.7563025210084033,0.29508196721311475,0.05683487282488364,0.028499472190277424,-0.03027512374812935,-0.05063752276867031,-0.007025217979284723,-0.012275761562223271,LONG,28.5537,26.8792,1.6745,0.04981,0.040775,0.045292
64,CVX,Stock,1M,12/26/9,6,3,52,36,16,0.6923076923076923,0.14893583936421848,-0.07947877677973562,0.07865441901223257,0.2449209848370273,-0.08761214681256217,0.6050271069492361,-0.17833178768206862,0.1320045692486209,0.28023103337167327,-0.016221894874431486,66,36,30,0.45454545454545453,0.09213628598257625,-0.0907599436235916,0.009001636161590863,0.12770908998473143,-0.10970581766154971,0.24085257548845473,-0.398722097751224,-0.04163703043974329,0.05953779627282055,-0.14281185715230713,0.5882352941176471,0.45081967213114754,0.04592126916151748,0.027000512897053144,0.10407239819004521,0.0037257824143069884,0.032733149850715085,0.017998876735462282,LONG,10.2446,5.3756,4.869,0.078654,0.009002,0.043828
65,XLE,ETF,1M,12/26/9,6,3,48,31,17,0.6458333333333334,0.15589505326573366,-0.09845884131435875,0.0658113822686176,0.2417513796066367,-0.1101286150694015,0.5970695970695971,-0.24466684224387672,0.1526624623574119,0.33408519147334237,-0.02876026675851856,71,36,35,0.49295774647887325,0.1223550536387897,-0.08667730319809798,0.019310934071309852,0.1660283486947455,-0.1274064805521258,0.3701632744352493,-0.5159893404397069,-0.0468421341717817,0.08065811374842854,-0.17434238209199196,0.5882352941176471,0.47540983606557374,0.04659122043373596,0.02705241496871309,0.05759803921568629,0.017547910413299506,0.019220161834881642,0.007741480897403237,LONG,4.0058,2.3407,1.6651,0.065811,0.019311,0.042561
66,XLF,ETF,1M,12/26/9,6,3,69,49,20,0.7101449275362319,0.11176409427337451,-0.09460227849279126,0.05194775434115254,0.17372465423936811,-0.06982914555706302,0.26148531951640774,-0.24821312540610788,0.11287434467857577,0.20975605620081467,0.015992633156336866,52,32,20,0.38461538461538464,0.0854223191479431,-0.05421348455375134,0.03171624080113754,0.11756620456592737,-0.05413372296365229,0.22476111341919403,-0.13633067440174032,-0.022432928860884965,0.08722200921214393,-0.13208786693391386,0.6890756302521008,0.3114754098360656,0.0626671884203328,0.030466309053700222,0.021069297284131094,0.07313997477931905,-0.010719434079180253,-0.0012499317474373162,SHORT,2.6648,3.3423,-0.6775,0.051948,0.031716,0.041832
67,ARKG,ETF,1M,12/26/9,6,3,82,43,39,0.524390243902439,0.23976399262162457,-0.11173392744351243,0.07258815259064476,0.3217532255183806,-0.1765769203370911,0.8981378026070764,-0.4353408029878618,0.12334110290521556,0.3648884019994689,-0.11820619618903781,36,19,17,0.4722222222222222,0.1655461674666649,-0.16465770148400583,0.009616562684403735,0.2271033921740529,-0.20787026680524545,0.6675191815856776,-0.3382157123834886,-0.11662966651309288,0.0687216320552299,-0.30198096508141564,0.5126050420168067,0.4262295081967213,0.0629389591946732,0.029626312454710372,0.011785201885632368,0.045992714025500925,0.009649193395971561,0.020009749770306638,LONG,0.0066,-0.9534,0.96,0.072588,0.009617,0.041102
68,JNJ,Stock,1M,12/26/9,6,3,67,43,24,0.6417910447761194,0.11793156829962821,-0.052854450860631674,0.05675448680938585,0.17624279699448256,-0.06273382337571087,0.40221256420387214,-0.1414627144190053,0.06718895737394973,0.14736742488724652,-0.012989510139347085,51,33,18,0.35294117647058826,0.06891098775573702,-0.0680036871662154,0.020588161312694992,0.09803951021376053,-0.056863187588370556,0.14672935970128612,-0.13898876404494387,-0.022672913235744743,0.04319330591001086,-0.08853913238150035,0.6218487394957983,0.39344262295081966,0.04284373748652714,0.02306113369841563,0.019942305280321038,-0.04050144648023141,0.013910749322858712,0.0024729723857206364,LONG,20.6685,13.8552,6.8133,0.056754,0.020588,0.038671
69,IHI,ETF,1M,12/26/9,6,3,85,68,17,0.8,0.0965739407007962,-0.07119465460034026,0.06302022164056889,0.15665669696082218,-0.030616253679684416,0.2514646237043712,-0.23401670463173876,0.08933809260478454,0.16737186181678793,0.011304323392781132,36,18,18,0.5,0.0999960356806872,-0.07960553308063464,0.01019525130002628,0.11896016559846523,-0.09856966299841266,0.2335395492708794,-0.1933701657458564,-0.030113670145932154,0.05184089203231225,-0.11206823232417655,0.7394957983193278,0.3442622950819672,0.05711574501207289,0.02732749358385561,0.060504201680672276,0.1557377049180328,0.005904476628496004,0.01713224228382933,SHORT,-0.6608,0.8163,-1.4771,0.06302,0.010195,0.036608
70,MCD,Stock,1M,12/26/9,6,3,62,40,22,0.6451612903225806,0.09076007280809888,-0.05721851295868679,0.038251542374723314,0.13514332647596125,-0.058640241726514615,0.26572570775883164,-0.2298914815332309,0.08762260827561301,0.15987612827533199,0.015369088275894033,58,38,20,0.3448275862068966,0.08080565026502003,-0.05650689312441126,0.03345649737211269,0.1141813101468212,-0.04726831540259582,0.1949066080678072,-0.16325084762916864,-0.003996531617245282,0.08291389517330001,-0.09090695840779058,0.6974789915966386,0.36065573770491804,0.05199692958421755,0.024842814649276325,-0.05231770127405799,-0.01582815149802147,-0.013745387209494232,-0.008613682722836365,SHORT,5.7065,8.849,-3.1425,0.038252,0.033456,0.035854
71,KWEB,ETF,1M,12/26/9,6,3,81,53,28,0.654320987654321,0.1790568802403745,-0.21060006708946408,0.04436065153376364,0.27895245445351985,-0.1902311513859926,0.5060746631323173,-0.4770707939237604,0.11050049111070923,0.2686988195031859,-0.04769783728176746,38,18,20,0.5263157894736842,0.12864787768587235,-0.1659785078416302,-0.026418641012813215,0.17210752258036371,-0.22494480460599015,0.7640625,-0.3227513227513228,-0.15975518551053608,0.011904910303697058,-0.3314152813247692,0.5714285714285714,0.48360655737704916,0.0208164045956025,0.009372886901139762,0.08289241622574961,0.04270923209663502,0.023544246938161137,0.03579152791395298,SHORT,-0.4253,0.5655,-0.9908,0.044361,0.026419,0.03539
72,ACN,Stock,1M,12/26/9,6,3,79,54,25,0.6835443037974683,0.1236987601115838,-0.12873082975643207,0.043815978507781315,0.19504849526645254,-0.1074165382508899,0.40625530038332364,-0.33023760704378247,0.1104891118749572,0.2102697897696284,0.010708433980286022,42,25,17,0.40476190476190477,0.11957250385185744,-0.11030674633285131,0.026526140681856276,0.16854414471741566,-0.11549186335370312,0.315202744089183,-0.322143832498862,-0.07859253201816441,0.03231433826423226,-0.18949940230056106,0.6722689075630253,0.4016393442622951,0.04562435293191325,0.020725279737811002,0.01127539623444307,0.0031225604996096834,-0.0018083744241319324,-0.005800860944045274,SHORT,-32.8,-20.4402,-12.3598,0.043816,0.026526,0.035171
73,AMGN,Stock,1M,12/26/9,6,3,69,35,34,0.5072463768115942,0.10181578194867168,-0.07309547422929376,0.015627626730543784,0.1230754046707079,-0.09182015120962034,0.26831222149902373,-0.22957402234636864,0.08547143343005924,0.18256279543210108,-0.011619928571982602,49,36,13,0.2653061224489796,0.09907772657109776,-0.06897597186627748,0.05449205147546759,0.1561095246641754,-0.047125421713240224,0.2514697060587884,-0.14312329220832987,-0.03349762564708486,0.061377821201179544,-0.12837307249534927,0.6386554621848739,0.38524590163934425,0.049900654699937194,0.026498978817592174,-0.13140908537327967,-0.11993977919036464,-0.03427302796939341,-0.027993072657875415,LONG,18.8275,15.3668,3.4607,0.015628,0.054492,0.03506
74,XLV,ETF,1M,12/26/9,6,3,71,47,24,0.6619718309859155,0.07846562316282037,-0.04355556964484767,0.03721902277712978,0.11110958273266985,-0.03667153717841029,0.2006926560696209,-0.11592087013650637,0.06770978757045495,0.12711678422547829,0.00830279091543163,47,34,13,0.2765957446808511,0.06517951446636518,-0.05300410741387292,0.03249042756332061,0.10037295243938393,-0.03539209731274271,0.14712944771883868,-0.10938024575303847,-0.014024010987931207,0.03678556688090878,-0.0648335888567712,0.7142857142857143,0.32786885245901637,0.04331882826345066,0.02157956541421706,-0.0523138832997988,-0.051273107778165294,-0.006099805486320879,-0.01091086214910355,LONG,3.2715,3.0685,0.2031,0.037219,0.03249,0.034855
75,IWM,ETF,1M,12/26/9,6,3,66,45,21,0.6818181818181818,0.0996611164311384,-0.08994458369832649,0.03933203002630868,0.15440482303825642,-0.07574076298563905,0.46900516036318496,-0.23866037311755442,0.10531577231867251,0.21049979007194047,0.00013175456540454045,52,33,19,0.36538461538461536,0.09496029784256294,-0.0818811117134774,0.0303451674278559,0.1427755663589876,-0.08208523150327582,0.3088991254422859,-0.30910846864248204,-0.0351971644176588,0.07170732970753499,-0.1421016585428526,0.6638655462184874,0.32786885245901637,0.05349528631611858,0.027924256057372414,0.0179526355996944,0.037515762925598994,-0.014163256289809897,-0.0024209113704834855,LONG,17.8975,13.3842,4.5133,0.039332,0.030345,0.034839
76,EEM,ETF,1M,12/26/9,6,3,70,48,22,0.6857142857142857,0.12180520974353065,-0.06917179593628331,0.061783865101303424,0.16949747050051384,-0.04592974029790698,0.26371115173674586,-0.16538789428815015,0.08131534246640364,0.16566025424664077,-0.0030295693138334967,48,20,28,0.5833333333333334,0.0814447340456371,-0.06959558104986244,-0.006662116426737624,0.0879242200686206,-0.10124845292209586,0.2097104416496052,-0.2393581457544015,-0.05126215522100517,0.03542227691867202,-0.13794658736068235,0.6050420168067226,0.3770491803278688,0.03835341295545511,0.019940679202617984,0.08067226890756307,0.20628415300546454,0.023430452145848317,0.026602795629355608,LONG,5.333,3.8311,1.5019,0.061784,0.006662,0.034223
77,IBM,Stock,1M,12/26/9,6,3,70,40,30,0.5714285714285714,0.1446839780008485,-0.09734145573084212,0.04095879211583825,0.19180618199454305,-0.10988859776286655,0.36296074318249927,-0.24862561400084587,0.09568316112201787,0.20229696958745552,-0.010930647343419767,49,32,17,0.3469387755102041,0.08279072853449615,-0.07781667969043227,0.02706979098707201,0.12769512185970508,-0.07355553988556104,0.2413125714788422,-0.2482640037034588,-0.04449633152507279,0.05674629255001375,-0.14573895560015931,0.5630252100840336,0.4426229508196721,0.03992018208093961,0.020921262400061168,0.008403361344537785,-0.09568417530946804,0.0010386100348986418,-0.006148528587010843,SHORT,18.0987,25.6098,-7.5111,0.040959,0.02707,0.034014
