rank,symbol,asset_type,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
71,KWEB,ETF,1M,12/26/9,6,3,81,53,28,0.654320987654321,0.1790568802403745,-0.20940230291592135,0.044774693470296924,0.27880911687180004,-0.18925972993120618,0.5060746631323173,-0.4770707939237604,0.11050049111070923,0.2686988195031859,-0.04769783728176746,38,18,20,0.5263157894736842,0.12864787768587235,-0.16395017558148856,-0.025351097718001814,0.17269155118393645,-0.22339374661994008,0.7640625,-0.3227513227513228,-0.15975518551053608,0.011904910303697058,-0.3314152813247692,0.5714285714285714,0.48360655737704916,0.021098231459965495,0.009705400386408887,0.08289241622574961,0.04270923209663502,0.02367646201033143,0.0350564981044107,SHORT,-0.3247,0.5856,-0.9104,0.044775,0.025351,0.035063
72,AMGN,Stock,1M,12/26/9,6,3,69,35,34,0.5072463768115942,0.10181578194867168,-0.07420141651936905,0.015082669660071898,0.12279766453011395,-0.09263232520997017,0.26831222149902373,-0.22957402234636864,0.08547143343005924,0.18256279543210108,-0.011619928571982602,49,36,13,0.2653061224489796,0.09907772657109776,-0.06897597186627748,0.05449205147546759,0.1561095246641754,-0.047125421713240224,0.2514697060587884,-0.14312329220832987,-0.03349762564708486,0.061377821201179544,-0.12837307249534927,0.6386554621848739,0.38524590163934425,0.04958467118848711,0.02622467077493949,-0.13140908537327967,-0.11993977919036464,-0.03450200152841521,-0.0282673807005281,LONG,17.7913,15.1596,2.6317,0.015083,0.054492,0.034787
73,XLV,ETF,1M,12/26/9,6,3,71,47,24,0.6619718309859155,0.07846562316282037,-0.044821559707222125,0.036791082474355315,0.11127502852774676,-0.037692863579036125,0.2006926560696209,-0.11592087013650637,0.06770978757045495,0.12711678422547829,0.00830279091543163,47,34,13,0.2765957446808511,0.06517951446636518,-0.05300410741387292,0.03249042756332061,0.10037295243938393,-0.03539209731274271,0.14712944771883868,-0.10938024575303847,-0.014024010987931207,0.03678556688090878,-0.0648335888567712,0.7142857142857143,0.32786885245901637,0.043063502536585224,0.021334482423692916,-0.0523138832997988,-0.051273107778165294,-0.0062724200622299095,-0.011155945139627692,SHORT,2.8894,2.9921,-0.1026,0.036791,0.03249,0.034641
74,IWM,ETF,1M,12/26/9,6,3,66,45,21,0.6818181818181818,0.0989893129693852,-0.08994458369832649,0.03887398221147695,0.1535743626342454,-0.07582639821129152,0.46900516036318496,-0.23866037311755442,0.10531577231867251,0.21049979007194047,0.00013175456540454045,52,33,19,0.36538461538461536,0.09496029784256294,-0.0818811117134774,0.0303451674278559,0.1427755663589876,-0.08208523150327582,0.3088991254422859,-0.30910846864248204,-0.0351971644176588,0.07170732970753499,-0.1421016585428526,0.6638655462184874,0.32786885245901637,0.05324124299024551,0.027688460394382112,0.0179526355996944,0.037515762925598994,-0.014367260778768563,-0.0026567070334737874,LONG,17.2976,13.2642,4.0334,0.038874,0.030345,0.03461
75,ACN,Stock,1M,12/26/9,6,3,79,54,25,0.6835443037974683,0.1236987601115838,-0.12873082975643207,0.043815978507781315,0.19504849526645254,-0.1074165382508899,0.40625530038332364,-0.33023760704378247,0.1104891118749572,0.2102697897696284,0.010708433980286022,42,25,17,0.40476190476190477,0.11957250385185744,-0.1132434135256004,0.02533748967526736,0.168993390295866,-0.11831841094533127,0.315202744089183,-0.322143832498862,-0.07859253201816441,0.03231433826423226,-0.18949940230056106,0.6722689075630253,0.4016393442622951,0.04527410083107291,0.020316072014231214,0.01127539623444307,0.0031225604996096834,-0.001458122323291594,-0.005021417661036146,SHORT,-33.6313,-20.6065,-13.0248,0.043816,0.025337,0.034577
76,EEM,ETF,1M,12/26/9,6,3,70,48,22,0.6857142857142857,0.12149455068609323,-0.06917179593628331,0.061570841747632055,0.1689957891439972,-0.04585410564873309,0.26371115173674586,-0.16538789428815015,0.08131534246640364,0.16566025424664077,-0.0030295693138334967,48,20,28,0.5833333333333334,0.0814447340456371,-0.06959558104986244,-0.006662116426737624,0.0879242200686206,-0.10124845292209586,0.2097104416496052,-0.2393581457544015,-0.05126215522100517,0.03542227691867202,-0.13794658736068235,0.6050420168067226,0.3770491803278688,0.03822810510035431,0.01983458549436782,0.08067226890756307,0.20628415300546454,0.023342736647277748,0.026496701921105443,LONG,5.2684,3.8181,1.4502,0.061571,0.006662,0.034116
77,XLB,ETF,1M,12/26/9,6,3,59,38,21,0.6440677966101694,0.09589879388195398,-0.06692079840764771,0.037946057643282204,0.14003757389281374,-0.06414545860624934,0.3143399810066478,-0.22844827586206898,0.09423338970962203,0.17741536319493345,0.011051416224310592,60,38,22,0.36666666666666664,0.07769061121811782,-0.05319691822890262,0.02969851708754366,0.11083569324935841,-0.05143865907427109,0.2513321492007105,-0.1280635139799792,-0.016606155250689956,0.06808717722231367,-0.10129948772369357,0.6722689075630253,0.3360655737704918,0.04764411250575581,0.025326344381942513,-0.028201110952855823,0.030601092896174853,-0.009698054862473604,-0.0043721727056011475,LONG,2.0087,1.4104,0.5983,0.037946,0.029699,0.033822
78,IBB,ETF,1M,12/26/9,6,3,67,45,22,0.6716417910447762,0.09038586686559796,-0.09181564567135236,0.03055850454003218,0.13883539647332746,-0.07771838739326312,0.2568219788379432,-0.269110275689223,0.08060196542409528,0.168417271734688,-0.0072133408864974435,51,29,22,0.43137254901960786,0.10762939840880983,-0.05801053917166954,0.03617687631526972,0.13668701365596822,-0.06433326102542877,0.2576327593691218,-0.18253144857995077,-0.042344926078636734,0.0513732378382473,-0.13606308999552078,0.6722689075630253,0.47540983606557374,0.040736573254599395,0.020796711979289867,-0.0006271165182490934,-0.04403728704596588,-0.010178068714567216,-0.01538016433597985,LONG,9.9363,7.3666,2.5697,0.030559,0.036177,0.033368
79,EWZ,ETF,1M,12/26/9,6,3,63,35,28,0.5555555555555556,0.15323728021365426,-0.15784624103221404,0.014977937437712792,0.211837091556377,-0.18188121668095145,0.6359199609565644,-0.44686098654708517,0.11279875839879999,0.25242218761948143,-0.026824670821881474,55,36,19,0.34545454545454546,0.12632865344339647,-0.09071211216462623,0.05135093441517045,0.1837180821100943,-0.08101621327975342,0.34698966868542935,-0.2911887382690302,-0.06469693214850679,0.11446046187392152,-0.2438543261709351,0.6134453781512605,0.4262295081967213,0.038246787818235504,0.026180776911564112,-0.057889822595704965,-0.08077496274217583,-0.02326885038052271,-0.025170157503606336,LONG,2.245,1.0898,1.1552,0.014978,0.051351,0.033164
80,PM,Stock,1M,12/26/9,6,3,69,35,34,0.5072463768115942,0.16417667662568,-0.07760373110216746,0.04503850470181313,0.19777397327595342,-0.10769696387232715,0.513336103032821,-0.21636085626911317,0.09978331985118104,0.23990016855718416,-0.040333528854822095,50,28,22,0.44,0.10448152055365448,-0.0848068128776559,0.02119465384387791,0.1443218149719409,-0.1019325072841851,0.3239964050329538,-0.23528863191271102,-0.05560109310202428,0.042780684690331666,-0.15398287089438023,0.5294117647058824,0.47540983606557374,0.041633464410147515,0.021610264530154737,-0.022165387894288124,-0.03540983606557374,0.0034050402916656133,0.0004156106862768273,SHORT,16.0642,16.069,-0.0048,0.045039,0.021195,0.033117
81,MRK,Stock,1M,12/26/9,6,3,66,42,24,0.6363636363636364,0.1030635774671814,-0.10182953072348629,0.028556992670574956,0.14773573163869924,-0.09062174629754932,0.24461105904404867,-0.20817210958056034,0.1007305520192363,0.19587682951884156,0.005584274519631033,52,31,21,0.40384615384615385,0.11139033655454622,-0.07250589034297927,0.03712455261516094,0.14945797047815365,-0.07520886524783177,0.28250755989765053,-0.16704607046070458,-0.053232230541185636,0.054515165323580146,-0.16097962640595143,0.6386554621848739,0.4180327868852459,0.05164083897201699,0.025793825408248674,-0.0022918258212375475,-0.014186633039092067,-0.023083846301442033,-0.011330727206912267,LONG,2.7505,-0.2749,3.0254,0.028557,0.037125,0.032841
82,IBM,Stock,1M,12/26/9,6,3,70,40,30,0.5714285714285714,0.1446839780008485,-0.10107252492953722,0.039359762459254634,0.1931204230935401,-0.11440089817503085,0.36296074318249927,-0.28932529651954103,0.09568316112201787,0.20229696958745552,-0.010930647343419767,49,31,18,0.3673469387755102,0.08363100953878828,-0.07832957705606171,0.024135283850884204,0.12596670194333248,-0.07769613424156406,0.2413125714788422,-0.2482640037034588,-0.04449633152507279,0.05674629255001375,-0.14573895560015931,0.5630252100840336,0.45081967213114754,0.03897957640059631,0.019742648878149666,0.008403361344537785,-0.08347273335563732,0.00038018605865832583,-0.004392634972734538,SHORT,15.3434,25.0588,-9.7154,0.03936,0.024135,0.031748
83,CLOU,ETF,1M,12/26/9,6,3,55,33,22,0.6,0.15735428893972125,-0.13227075101375033,0.0415042729583326,0.22609803498197567,-0.14308948906531044,0.5117719950433703,-0.3881163084702908,0.09977738638573744,0.24781492567045624,-0.04826015289898136,27,14,13,0.48148148148148145,0.12143691176728308,-0.09960142762062912,0.015011044654584615,0.1652306522908247,-0.13520856298165548,0.467123287671233,-0.2501136880400182,-0.10076963320582402,0.04300867772171432,-0.24454794413336237,0.6,0.4578313253012048,0.03908947383816945,0.01879595971330121,0.0,0.02365015618027666,0.0024147991201631525,0.0037849150587165956,SHORT,-0.137,0.182,-0.319,0.041504,0.015011,0.028258
84,INDA,ETF,1M,12/26/9,6,3,61,39,22,0.639344262295082,0.11748606122822187,-0.07203002317700476,0.04913599800010735,0.15927636884117174,-0.061004372840957034,0.2457176609568813,-0.16666666666666663,0.09546535940481161,0.1848627274697761,0.006067991339847104,60,33,27,0.45,0.07545883687659159,-0.07769824542401915,0.0065381498413167516,0.10513734893783676,-0.09206104925520327,0.2138959621680611,-0.3140825035561878,-0.020861196831139524,0.0829310493688182,-0.12465344303109727,0.6050420168067226,0.4016393442622951,0.039819900475690534,0.01942888476236031,0.03430224548835936,0.04836065573770493,0.009316097524416818,0.012890734921043558,SHORT,-0.0117,0.9403,-0.9519,0.049136,0.006538,0.027837
85,EFA,ETF,1M,12/26/9,6,3,75,47,28,0.6266666666666667,0.07965826899378488,-0.06552467194531077,0.025456637709855835,0.11010140452162272,-0.059188129101911055,0.1632329635499208,-0.20577020843924762,0.06145902603098051,0.12423176620983278,-0.001313714147871764,43,28,15,0.3488372093023256,0.07697684348630988,-0.06434993847596773,0.027676803266910736,0.11319269552653383,-0.05783908899271235,0.2063732928679817,-0.15095108695652165,-0.03489192314254807,0.06901834261468143,-0.13880218889977755,0.6638655462184874,0.36065573770491804,0.03442013163706506,0.017181056887314593,-0.03719887955182066,-0.011818528402592454,-0.008963493927209226,-0.010495746379596143,LONG,6.5231,5.6962,0.8269,0.025457,0.027677,0.026567
86,EWJ,ETF,1M,12/26/9,6,3,72,49,23,0.6805555555555556,0.07605803986856159,-0.06054006404141184,0.03242253445287564,0.11276978912205887,-0.04792472021630759,0.1834466744070326,-0.17222222222222233,0.06648728911752662,0.12736320460440953,0.005611373630643693,46,29,17,0.3695652173913043,0.06304270381074142,-0.06196101738982089,0.016845676410533618,0.09088990736834535,-0.05719855454727812,0.17363472694538906,-0.158392827494604,-0.034285147860460594,0.053491987458826884,-0.12206228317974807,0.6890756302521008,0.3524590163934426,0.037568594552928436,0.018722494632869853,-0.008520074696545255,0.017106200997861698,-0.005146060100052793,0.001876818222336235,LONG,6.0616,4.9947,1.0668,0.032423,0.016846,0.024634
87,PEP,Stock,1M,12/26/9,6,3,44,28,16,0.6363636363636364,0.07985932361008832,-0.052402822956243995,0.03176399758596748,0.1115296676139903,-0.04800167244205534,0.18691165821868203,-0.14463827335114457,0.06544188411408401,0.12306400828724301,0.007819759940925007,52,32,20,0.38461538461538464,0.061831544849379805,-0.055878984522287754,0.016558264321815355,0.08842500925528668,-0.05530848061165597,0.14513507237402276,-0.14348081058187276,-0.02403566551357412,0.054290437859383485,-0.10236176888653173,0.625,0.42424242424242425,0.025653854185635098,0.011022539698691857,0.011363636363636354,-0.03962703962703962,0.00611014340033238,-0.005535724623123498,LONG,-2.2247,-4.1334,1.9088,0.031764,0.016558,0.024161
88,UNG,ETF,1M,12/26/9,6,3,54,18,36,0.3333333333333333,0.45517204641491804,-0.24773797163928737,-0.013434632287885563,0.4029113961208673,-0.4297806606966384,1.104384133611691,-0.7118483412322275,0.1381543352524363,0.48553895037561096,-0.20923027987073833,64,25,39,0.609375,0.10877368703531205,-0.16776275749274105,-0.05974070884897033,0.11086486774772576,-0.23034628544566643,0.29729729729729737,-0.5078014184397163,-0.19431917518431216,0.0028908610685410285,-0.39152921143716535,0.31932773109243695,0.6065573770491803,-0.05192015217536011,-0.027033604376191605,0.014005602240896364,0.002817622950819665,0.03848551988747455,0.03270710447277872,LONG,-4.3234,-5.1278,0.8044,-0.013435,0.059741,0.023153
89,KO,Stock,1M,12/26/9,6,3,69,33,36,0.4782608695652174,0.0833472800136512,-0.06228166309522757,0.007366961869888368,0.09977310576267301,-0.08503918202289626,0.21393912659902944,-0.19277326106594403,0.06091809967835762,0.1294877842110732,-0.0076515848543579484,50,40,10,0.2,0.05858878964967242,-0.0425040289977814,0.03837022592018166,0.09362638540932862,-0.016885933568965297,0.14287964713295528,-0.08784111093169704,-0.02575923880422617,0.05357280138361518,-0.10509127899206752,0.6302521008403361,0.3524590163934426,0.03188750401423687,0.016752405961949726,-0.1519912312751187,-0.15245901639344261,-0.024520542144348505,-0.021617819958231935,LONG,3.9273,3.0885,0.8388,0.007367,0.03837,0.022869
90,XLU,ETF,1M,12/26/9,6,3,72,44,28,0.6111111111111112,0.07568414648119169,-0.06044533523249445,0.02274490359253596,0.10195093772108793,-0.05646113053601601,0.16562304320601112,-0.14396045721346917,0.0636856517530602,0.12274460188790143,0.004626701618218966,46,31,15,0.32608695652173914,0.05081556180610872,-0.03613133742033656,0.02246331205835482,0.07725658667416063,-0.032329962557451,0.17101449275362315,-0.11001788908765646,-0.020774817101763564,0.047034796026161084,-0.0885844302296882,0.6638655462184874,0.3360655737704918,0.03497907370361796,0.018122939695821298,-0.05275443510737621,-0.009978617248752653,-0.012234170111082,-0.004340372362533523,LONG,2.5684,2.4952,0.0731,0.022745,0.022463,0.022604
91,FXI,ETF,1M,12/26/9,6,3,69,43,26,0.6231884057971014,0.12371387651805053,-0.11309688795139945,0.03448083483390997,0.17133398334547784,-0.10237231367765791,0.33144368858654555,-0.284681130834977,0.08445873475935371,0.18515577953729612,-0.016238310018588678,49,19,30,0.6122448979591837,0.10314649038548707,-0.0760649607974509,-0.006574806257128021,0.11651330462807082,-0.12966291714232686,0.5178997613365156,-0.31040157998683343,-0.07730891679361783,0.014844014150427687,-0.16946184773766335,0.5378151260504201,0.48360655737704916,0.01597260494169895,0.008538210347133049,0.0853732797466813,0.12863834058213452,0.01850822989221102,0.01511301660426107,SHORT,1.886,2.1706,-0.2845,0.034481,0.006575,0.020528
92,DBA,ETF,1M,12/26/9,6,3,53,31,22,0.5849056603773585,0.09067331882024252,-0.05143231500926,0.03168607458912827,0.12306521054172767,-0.059693061363471134,0.2646048109965634,-0.18417874396135261,0.07142631736251782,0.1364081797613525,0.006444454963683149,68,40,28,0.4117647058823529,0.03969249050701988,-0.038569289043112395,0.00746705186873012,0.06148671938835499,-0.04655261565089475,0.19382835101253632,-0.11192087454450818,-0.030839871191061987,0.019949685371182777,-0.08162942775330675,0.4957983193277311,0.4426229508196721,0.01597616419045102,0.009535977207134913,0.08910734104962736,-0.0308582449373192,0.015709910398677248,0.002068925338404793,SHORT,0.9633,1.0274,-0.0642,0.031686,0.007467,0.019577
93,PG,Stock,1M,12/26/9,6,3,65,34,31,0.5230769230769231,0.08019035762532642,-0.08172223520506751,0.002970505660061625,0.10798339629857133,-0.10204238497844807,0.22359282678552925,-0.18690965662851422,0.07872692381818888,0.15695981746199394,0.0004940301743838332,56,38,18,0.32142857142857145,0.07877720436530998,-0.057340400094095564,0.03502511721764392,0.11717528222443796,-0.04712504778915012,0.2004752475247525,-0.16214964095436646,-0.026742769399523802,0.06040990795195196,-0.11389544675099957,0.6386554621848739,0.38524590163934425,0.0362909232201803,0.016919089312534923,-0.1155785391079508,-0.0638173302107728,-0.03332041756011868,-0.018106027905108995,SHORT,-3.0142,-0.8779,-2.1363,0.002971,0.035025,0.018998
94,XLP,ETF,1M,12/26/9,6,3,70,37,33,0.5285714285714286,0.056665099666661535,-0.043874163571893936,0.009268018425628247,0.0710668636889012,-0.05253082683764469,0.1415481832543445,-0.12070101462643294,0.05022298865214318,0.09738608539320112,0.003059891911085251,50,34,16,0.32,0.057796252903493106,-0.041018923300000676,0.026175396518375093,0.08327426430684594,-0.030923471270095756,0.13405568854731006,-0.10415841584158417,-0.019362099698454427,0.041380959620322275,-0.08010515901723113,0.6218487394957983,0.4016393442622951,0.025912397785362057,0.013391391816203366,-0.09327731092436975,-0.08163934426229508,-0.01664437935973381,-0.012784004702171727,LONG,1.9841,1.7668,0.2173,0.009268,0.026175,0.017722
95,IEF,ETF,1M,12/26/9,6,3,49,30,19,0.6122448979591837,0.03921071549273644,-0.028093263569628112,0.01311325422365631,0.05508627529324882,-0.0288597668459362,0.10569769551805486,-0.07297652273846648,0.02204055431288618,0.05645580534501485,-0.01237469671924249,50,17,33,0.66,0.02676835075529943,-0.03146095953290626,-0.011662994034916323,0.025041541044071122,-0.04836752911390377,0.07668266547605748,-0.10231054483217653,-0.03217214446530745,0.0051699602183850335,-0.06951424914899994,0.48,0.5728155339805825,-0.0049452833306052515,-0.002940096702770512,0.1322448979591837,0.08718446601941754,0.01805853755426156,0.008722897332145811,LONG,-0.4135,-0.4453,0.0318,0.013113,0.011663,0.012388
96,PDBC,ETF,1M,12/26/9,6,3,57,31,26,0.543859649122807,0.12184139684261024,-0.0969310203697693,0.022050469693103782,0.1722528171905749,-0.12815187780436732,0.3645066273932254,-0.30014932802389244,0.05624998017670736,0.16271937710647624,-0.05021941675306152,61,30,31,0.5081967213114754,0.08121634351710473,-0.07569428502526776,0.0014748765529482193,0.10218167492986768,-0.09923192182397125,0.23021108179419514,-0.28623188405797095,-0.048716057733082525,0.07422070343666592,-0.17165281890283096,0.5210084033613446,0.48360655737704916,0.00944985180869901,0.010826433405327542,0.02285124576146247,0.024590163934426257,0.012600617884404773,0.009351556852379324,LONG,0.7888,0.1012,0.6876,0.02205,0.001475,0.011763
97,XLRE,ETF,1M,12/26/9,6,3,65,30,35,0.46153846153846156,0.08178440695549881,-0.07113274175683831,-0.0005555961972980979,0.09617059993443779,-0.09728179232903399,0.1936999171041726,-0.25475993377483447,0.06200385590469254,0.14421051280100228,-0.020202800991617212,56,37,19,0.3392857142857143,0.057881522567339895,-0.05347638935865985,0.02009937387816141,0.09274587843412671,-0.052547130677803894,0.17581449955973003,-0.1716283265674336,-0.03169973148212799,0.044930909868881784,-0.10833037283313776,0.5882352941176471,0.4344262295081967,0.020161851265416246,0.01123432461859504,-0.12669683257918551,-0.0951405152224824,-0.020717447462714342,-0.008865049259566368,LONG,0.6467,0.548,0.0987,-0.000556,0.020099,0.009772
98,LQD,ETF,1M,12/26/9,6,3,65,38,27,0.5846153846153846,0.033858330167338496,-0.028564075670706474,0.007929023126919819,0.04423113659263453,-0.028373090338794895,0.09068091652497776,-0.053552705863376085,0.022185976881866524,0.05988002071185809,-0.015508066948125048,53,24,29,0.5471698113207547,0.02931454434799609,-0.03717814479505553,-0.007068247824617062,0.03811208059139505,-0.052248576240629174,0.11092064132298074,-0.11865998747651856,-0.02843905326558844,0.02057324185804668,-0.07745134838922356,0.5294117647058824,0.5,-0.0023700761417460494,-0.000824207511182491,0.05520361990950229,0.047169811320754707,0.010299099268665868,0.006244040313434571,SHORT,-0.1676,-0.1328,-0.0348,0.007929,0.007068,0.007499
99,EMB,ETF,1M,12/26/9,6,3,75,39,36,0.52,0.03378578366009506,-0.03708439393137581,-0.00023190158381095904,0.046209634683599,-0.04667343785122092,0.09296037296037295,-0.1470666078517864,0.022431188976479593,0.06165965792683881,-0.016797279973879618,43,19,24,0.5581395348837209,0.04270176398042712,-0.05093172869883312,-0.009558790073113482,0.051151925157140565,-0.07026950530336752,0.12970624741414968,-0.1375972670335927,-0.048114476513917495,0.015269361793529876,-0.11149831482136487,0.5042016806722689,0.45901639344262296,-0.004903941128288862,-0.001947127009523141,0.015798319327731125,0.09912314144109796,0.004672039544477903,0.007611663063590341,LONG,1.4063,1.2728,0.1335,-0.000232,0.009559,0.004663
100,TLT,ETF,1M,12/26/9,6,3,56,23,33,0.4107142857142857,0.08772346860698658,-0.06734473597369842,-0.0036560090923456576,0.0918052768581671,-0.09911729504285842,0.22712881186468928,-0.17034178610804854,0.03233828049885361,0.10485230602076166,-0.040175745023054446,61,29,32,0.5245901639344263,0.0474387127768601,-0.06092820964969052,-0.009409508823953342,0.0626167484236222,-0.0814357660715289,0.15649676956209618,-0.18155496891765313,-0.05663667363782762,0.026906363882300555,-0.1401797111579558,0.4322033898305085,0.5702479338842975,-0.01704762421576379,-0.00791391173528024,-0.02148910411622279,-0.04565776994987125,0.013391615123418132,0.0014955970886731014,LONG,-3.2768,-3.629,0.3523,-0.003656,0.00941,0.002877
101,HYG,ETF,1M,12/26/9,6,3,73,43,30,0.589041095890411,0.02283866045043948,-0.03493132094863242,-0.000902427795754448,0.03846249956953538,-0.04026735516104427,0.08266733266733273,-0.15400528674864963,0.015167803060764713,0.03643166094360225,-0.006096054822072823,45,22,23,0.5111111111111111,0.026919671805933968,-0.02834109033071629,-0.0013247177305761631,0.03485944872803177,-0.0375088841891841,0.06621454993834779,-0.10548061732895864,-0.022452381371761313,0.02577441077189546,-0.07067917351541808,0.5798319327731093,0.4672131147540984,-0.00028293247782448436,0.0003104107994704187,0.009209163117301689,0.04389799635701269,-0.0006194953179299637,0.0016351285300465817,SHORT,0.5025,0.6402,-0.1377,-0.000902,0.001325,0.000211
